date_time,MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,ALTI,WNUM,VSBY,CHC1,CHC2,CHC3,CIG,RMK,RAW,DWPF,wdate_time,eloc,end,icon,sloc,start,status,type
2013-01-01 20:00:00,1,1,2013,19,53,EST, 30.9,49.0,18.4,28.8,310.0,2.0,29.85,,10.0,1.0,,,, AO2 PK WND  30027/0019 SLP106 T10061100,KACK 020053Z 31016G25KT 10SM CLR M01/M10 A2985,14.0,2013-01-01 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-02 06:30:00,1,2,2013,6,53,EST, 21.9,57.0,15.0,,320.0,2.0,29.95,,10.0,1.0,,,, AO2 SLP140  T10561128 11028 21056 51010,KACK 021153Z 32013KT 10SM CLR M06/M13 A2995,9.0,2013-01-02 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-02 09:15:00,1,2,2013,8,53,EST, 25.0,55.0,11.5,,320.0,2.0,29.94,,10.0,1.0,,,, AO2 SLP137  T10391117,KACK 021353Z 32010KT 10SM CLR M04/M12 A2994,10.9,2013-01-02 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-02 12:00:00,1,2,2013,11,53,EST, 30.0,51.0,15.0,,270.0,2.0,29.92,,10.0,1.0,,,, AO2 SLP133  T10111100,KACK 021653Z 27013KT 10SM CLR M01/M10 A2992,14.0,2013-01-02 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-02 14:45:00,1,2,2013,14,53,EST, 30.0,55.0,15.0,21.9,280.0,2.0,29.93,,10.0,1.0,,,, AO2 SLP134  T10111089,KACK 021953Z 28013G19KT 10SM CLR M01/M09 A2993,16.0,2013-01-02 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-02 17:30:00,1,2,2013,17,53,EST, 30.0,47.0,17.3,,310.0,2.0,29.99,,10.0,456.0,,,, AO2 SLP155  T10111111,KACK 022253Z 31015KT 10SM FEW045 M01/M11 A2999,12.0,2013-01-02 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2013-01-02 20:00:00,1,2,2013,19,53,EST, 28.0,48.0,17.3,27.6,300.0,2.0,30.02,,10.0,1.0,,,, AO2 PK WND  32026/0036 SLP165 T10221117,KACK 030053Z 30015G24KT 10SM CLR M02/M12 A3002,10.9,2013-01-02 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-03 06:30:00,1,3,2013,6,53,EST, 17.1,58.0,8.1,,300.0,2.0,30.1,,10.0,1.0,,,, AO2 SLP193  T10831150 11050 21089 51006,KACK 031153Z 30007KT 10SM CLR M08/M15 A3010,5.0,2013-01-03 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-03 09:15:00,1,3,2013,8,53,EST, 18.0,65.0,10.4,,310.0,2.0,30.12,,10.0,1.0,,,, AO2 SLP200  T10781133,KACK 031353Z 31009KT 10SM CLR M08/M13 A3012,8.1,2013-01-03 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-03 12:00:00,1,3,2013,11,53,EST, 21.0,54.0,9.2,,290.0,2.0,30.07,,10.0,1.0,,,, AO2 SLP181  T10611139,KACK 031653Z 29008KT 10SM CLR M06/M14 A3007,7.0,2013-01-03 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-03 14:45:00,1,3,2013,14,53,EST, 24.1,52.0,6.9,,290.0,2.0,30.04,,10.0,1.0,,,, AO2 SLP172  T10441128,KACK 031953Z 29006KT 10SM CLR M04/M13 A3004,9.0,2013-01-03 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-03 17:30:00,1,3,2013,17,53,EST, 23.0,48.0,10.4,,290.0,2.0,30.03,,10.0,1.0,,,, AO2 SLP170  T10501144,KACK 032253Z 29009KT 10SM CLR M05/M14 A3003,6.1,2013-01-03 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2013-01-03 20:00:00,1,3,2013,19,53,EST, 25.0,48.0,12.7,,290.0,2.0,30.05,,10.0,1.0,,,, AO2 SLP176  T10391133,KACK 040053Z 29011KT 10SM CLR M04/M13 A3005,8.1,2013-01-03 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-04 06:30:00,1,4,2013,6,53,EST, 28.9,82.0,8.1,,280.0,2.0,30.0,,10.0,1.0,,,, AO2 SLP159  T10171044 11011 21039 53005,KACK 041153Z 28007KT 10SM CLR M02/M04 A3000,24.1,2013-01-04 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-04 09:15:00,1,4,2013,8,53,EST, 35.1,72.0,9.2,,270.0,2.0,30.01,,10.0,1.0,,,, AO2 SLP163  T00171028,KACK 041353Z 27008KT 10SM CLR 02/M03 A3001,27.0,2013-01-04 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-04 12:00:00,1,4,2013,11,53,EST, 39.9,46.0,18.4,27.6,250.0,2.0,29.94,,10.0,1.0,,,, AO2 PK WND  26026/1620 SLP139 T00441061,KACK 041653Z 25016G24KT 10SM CLR 04/M06 A2994,21.0,2013-01-04 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-04 14:45:00,1,4,2013,14,53,EST, 37.9,59.0,20.7,33.4,250.0,2.0,29.88,,10.0,344.0,,,3400.0, AO2 PK WND  25029/1948 SLP118 T00331039,KACK 041953Z 25018G29KT 10SM OVC034 03/M04 A2988,25.0,2013-01-04 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-04 17:30:00,1,4,2013,17,30,EST, 37.4,70.0,25.3,34.5,250.0,2.0,29.87,,10.0,262.0,,,, AO2 PK WND  26030/2228,KACK 042230Z 25022G30KT 10SM SCT026 03/M02 A2987,28.4,2013-01-04 17:30:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2013-01-04 20:00:00,1,4,2013,19,53,EST, 37.0,67.0,16.1,27.6,260.0,2.0,29.89,,10.0,1.0,,,, AO2 SLP121  T00281028,KACK 050053Z 26014G24KT 10SM CLR 03/M03 A2989,27.0,2013-01-04 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-05 06:30:00,1,5,2013,6,53,EST, 35.1,64.0,15.0,21.9,280.0,2.0,30.04,,10.0,1.0,,,, AO2 SLP171  T00171044 10017 20006 53029,KACK 051153Z 28013G19KT 10SM CLR 02/M04 A3004,24.1,2013-01-05 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-05 09:15:00,1,5,2013,8,53,EST, 39.0,59.0,23.0,,270.0,2.0,30.1,,10.0,1.0,,,, AO2 SLP193  T00391033,KACK 051353Z 27020KT 10SM CLR 04/M03 A3010,26.1,2013-01-05 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-05 12:00:00,1,5,2013,11,53,EST, 42.1,50.0,18.4,26.5,280.0,2.0,30.14,,10.0,1.0,,,, AO2 SLP205  T00561039,KACK 051653Z 28016G23KT 10SM CLR 06/M04 A3014,25.0,2013-01-05 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-05 14:45:00,1,5,2013,14,53,EST, 41.0,46.0,10.4,,280.0,2.0,30.18,,10.0,1.0,,,, AO2 SLP219  T00501056,KACK 051953Z 28009KT 10SM CLR 05/M06 A3018,21.9,2013-01-05 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-05 17:30:00,1,5,2013,17,53,EST, 35.1,69.0,6.9,,290.0,2.0,30.22,,10.0,1.0,,,, AO2 SLP233  T00171033,KACK 052253Z 29006KT 10SM CLR 02/M03 A3022,26.1,2013-01-05 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2013-01-05 20:00:00,1,5,2013,19,53,EST, 33.1,72.0,5.8,,330.0,2.0,30.26,,10.0,1.0,,,, AO2 SLP247  T00061039,KACK 060053Z 33005KT 10SM CLR 01/M04 A3026,25.0,2013-01-05 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-06 06:30:00,1,6,2013,6,53,EST, 39.0,89.0,12.7,,190.0,2.0,30.11,13.0,10.0,143.0,204.0,,1400.0, AO2  SLP195 P0001 60001 70001 T00390022 10039 21033 56020,KACK 061153Z 19011KT 10SM -RA BKN014 OVC020 04/02 A3011,36.0,2013-01-06 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-06 09:15:00,1,6,2013,9,29,EST, 39.2,93.0,10.4,,250.0,2.0,30.1,,8.0,122.0,504.0,,5000.0, AO2,KACK 061429Z 25009KT 8SM SCT012 OVC050 04/03 A3010,37.4,2013-01-06 09:29:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-06 12:00:00,1,6,2013,11,53,EST, 41.0,82.0,10.4,,260.0,2.0,30.02,,10.0,222.0,284.0,,2800.0, AO2 SLP166  T00500022,KACK 061653Z 26009KT 10SM SCT022 OVC028 05/02 A3002,36.0,2013-01-06 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-06 14:45:00,1,6,2013,14,53,EST, 43.0,79.0,11.5,19.6,270.0,2.0,29.98,,10.0,1.0,,,, AO2 SLP151  T00610028,KACK 061953Z AUTO 27010G17KT 10SM CLR 06/03 A2998,37.0,2013-01-06 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-06 17:30:00,1,6,2013,17,53,EST, 37.0,89.0,5.8,,290.0,2.0,29.98,,9.0,1.0,,,, AO2 SLP151  T00280011,KACK 062253Z 29005KT 9SM CLR 03/01 A2998,34.0,2013-01-06 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2013-01-06 20:00:00,1,6,2013,19,53,EST, 35.1,96.0,6.9,,280.0,2.0,29.97,,8.0,1.0,,,, AO2 SLP150  T00170011,KACK 070053Z 28006KT 8SM CLR 02/01 A2997,34.0,2013-01-06 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-07 06:30:00,1,7,2013,6,19,EST, 35.6,80.0,12.7,,310.0,2.0,30.07,,10.0,1.0,,,, AO2,KACK 071119Z 31011KT 10SM CLR 02/M01 A3007,30.2,2013-01-07 06:19:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-07 09:15:00,1,7,2013,8,53,EST, 37.9,76.0,16.1,,320.0,2.0,30.16,,10.0,1.0,,,, AO2 SLP214  T00331006,KACK 071353Z 32014KT 10SM CLR 03/M01 A3016,30.9,2013-01-07 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-07 12:00:00,1,7,2013,11,53,EST, 41.0,67.0,19.6,25.3,350.0,2.0,30.22,,10.0,1.0,,,, AO2 SLP233  T00501006,KACK 071653Z 35017G22KT 10SM CLR 05/M01 A3022,30.9,2013-01-07 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-07 14:45:00,1,7,2013,14,44,EST, 39.2,75.0,16.1,20.7,360.0,2.0,30.31,,10.0,212.0,304.0,,3000.0, AO2,KACK 071944Z 36014G18KT 10SM SCT021 OVC030 04/00 A3031,32.0,2013-01-07 14:44:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-07 17:30:00,1,7,2013,17,53,EST, 32.0,85.0,5.8,,360.0,2.0,30.4,,10.0,1.0,,,, AO2 SLP293  T00001022,KACK 072253Z 36005KT 10SM CLR 00/M02 A3040,28.0,2013-01-07 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2013-01-07 20:00:00,1,7,2013,19,53,EST, 28.9,89.0,3.5,,50.0,2.0,30.41,,10.0,1.0,,,, AO2 SLP298  T10171033,KACK 080053Z 05003KT 10SM CLR M02/M03 A3041,26.1,2013-01-07 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-08 06:30:00,1,8,2013,6,53,EST, 41.0,82.0,11.5,,230.0,2.0,30.38,,10.0,363.0,,,3600.0, AO2 SLP287  T00500022 10056 20022 53001,KACK 081153Z 23010KT 10SM BKN036 05/02 A3038,36.0,2013-01-08 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-08 09:15:00,1,8,2013,8,53,EST, 46.0,71.0,19.6,27.6,240.0,2.0,30.4,,10.0,324.0,,,3200.0, AO2 SLP295  T00780028,KACK 081353Z 24017G24KT 10SM OVC032 08/03 A3040,37.0,2013-01-08 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-08 12:00:00,1,8,2013,11,53,EST, 46.9,68.0,17.3,,250.0,2.0,30.37,,10.0,342.0,,,, AO2 SLP282  T00830028,KACK 081653Z 25015KT 10SM SCT034 08/03 A3037,37.0,2013-01-08 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-08 14:45:00,1,8,2013,14,53,EST, 46.0,71.0,15.0,,250.0,2.0,30.36,,10.0,1.0,,,, AO2 SLP279  T00780028 TSNO,KACK 081953Z AUTO 25013KT 10SM CLR 08/03 A3036,37.0,2013-01-08 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-08 17:30:00,1,8,2013,17,53,EST, 41.0,89.0,11.5,,220.0,2.0,30.35,,9.0,1.0,,,, AO2 SLP278  T00500033,KACK 082253Z 22010KT 9SM CLR 05/03 A3035,37.9,2013-01-08 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2013-01-08 20:00:00,1,8,2013,19,53,EST, 42.1,89.0,9.2,,250.0,2.0,30.37,,10.0,1.0,,,, AO2 SLP284  T00560039,KACK 090053Z 25008KT 10SM CLR 06/04 A3037,39.0,2013-01-08 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-09 06:30:00,1,9,2013,6,35,EST, 28.4,100.0,0.0,,,2.0,30.38,31.0,6.0,36.0,,,, AO2,KACK 091135Z 00000KT 6SM BR FEW003 M02/M02 A3038,28.4,2013-01-09 06:35:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-09 09:15:00,1,9,2013,8,53,EST, 39.9,100.0,0.0,,,2.0,30.4,31.0,5.0,653.0,,,6500.0, AO2 SLP293  T00440044,KACK 091353Z 00000KT 5SM BR BKN065 04/04 A3040,39.9,2013-01-09 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-09 12:00:00,1,9,2013,11,53,EST, 44.1,82.0,9.2,,190.0,2.0,30.31,,8.0,383.0,503.0,,3800.0, AO2 SLP265  T00670039,KACK 091653Z 19008KT 8SM BKN038 BKN050 07/04 A3031,39.0,2013-01-09 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-09 14:45:00,1,9,2013,14,53,EST, 45.0,90.0,4.6,,190.0,2.0,30.23,,8.0,94.0,,,900.0, AO2 CIG 009V012  SLP235 T00720056,KACK 091953Z 19004KT 8SM OVC009 07/06 A3023,42.1,2013-01-09 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-09 17:30:00,1,9,2013,17,53,EST, 44.1,96.0,12.7,,190.0,2.0,30.08,,8.0,1103.0,,,11000.0, AO2 PRESFR SLP186  T00670061,KACK 092253Z 19011KT 8SM BKN110 07/06 A3008,43.0,2013-01-09 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2013-01-09 20:00:00,1,9,2013,19,53,EST, 46.9,93.0,18.4,,250.0,2.0,30.08,,9.0,506.0,604.0,,6000.0, AO2 SLP187  T00830072,KACK 100053Z 25016KT 9SM FEW050 OVC060 08/07 A3008,45.0,2013-01-09 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-10 06:30:00,1,10,2013,6,53,EST, 39.9,59.0,11.5,,280.0,2.0,30.27,,10.0,1.0,,,, AO2 PRESRR SLP248  T00441028 10072 20044 51041,KACK 101153Z 28010KT 10SM CLR 04/M03 A3027,27.0,2013-01-10 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-10 09:15:00,1,10,2013,8,53,EST, 43.0,53.0,20.7,32.2,280.0,2.0,30.33,,10.0,1.0,,,, AO2 PK WND  29028/1347 SLP270 T00611028,KACK 101353Z 28018G28KT 10SM CLR 06/M03 A3033,27.0,2013-01-10 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-10 12:00:00,1,10,2013,11,53,EST, 44.1,45.0,18.4,26.5,290.0,2.0,30.32,,10.0,1.0,,,, AO2 PK WND  28028/1604 SLP266 T00671044,KACK 101653Z 29016G23KT 10SM CLR 07/M04 A3032,24.1,2013-01-10 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-10 14:45:00,1,10,2013,14,53,EST, 45.0,43.0,16.1,,310.0,2.0,30.36,,10.0,1.0,,,, AO2 SLP279  T00721044,KACK 101953Z 31014KT 10SM CLR 07/M04 A3036,24.1,2013-01-10 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-10 17:30:00,1,10,2013,17,53,EST, 39.0,67.0,8.1,,330.0,2.0,30.42,,10.0,1.0,,,, AO2 SLP301  T00391017,KACK 102253Z 33007KT 10SM CLR 04/M02 A3042,28.9,2013-01-10 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2013-01-10 20:00:00,1,10,2013,19,53,EST, 37.0,70.0,5.8,,330.0,2.0,30.46,,10.0,1.0,,,, AO2 SLP314  T00281022,KACK 110053Z 33005KT 10SM CLR 03/M02 A3046,28.0,2013-01-10 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-11 06:30:00,1,11,2013,6,53,EST, 34.0,92.0,6.9,,320.0,2.0,30.48,,10.0,1.0,,,, AO2 SLP319 T00110000  10017 20000 53004,KACK 111153Z 32006KT 10SM CLR 01/00 A3048,32.0,2013-01-11 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-11 09:15:00,1,11,2013,8,53,EST, 39.0,86.0,5.8,,360.0,2.0,30.48,,10.0,1.0,,,, AO2 SLP321  T00390017,KACK 111353Z 36005KT 10SM CLR 04/02 A3048,35.1,2013-01-11 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-11 12:00:00,1,11,2013,11,53,EST, 44.1,65.0,0.0,,,2.0,30.41,,10.0,1.0,,,, AO2 SLP298  T00670006,KACK 111653Z 00000KT 10SM CLR 07/01 A3041,33.1,2013-01-11 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-11 14:45:00,1,11,2013,14,53,EST, 42.1,70.0,3.5,,150.0,2.0,30.36,,10.0,1.0,,,, AO2 SLP279  T00560006,KACK 111953Z 15003KT 10SM CLR 06/01 A3036,33.1,2013-01-11 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-11 17:30:00,1,11,2013,17,53,EST, 39.0,82.0,4.6,,110.0,2.0,30.33,,10.0,1103.0,,,11000.0, AO2 SLP269  T00390011,KACK 112253Z 11004KT 10SM BKN110 04/01 A3033,34.0,2013-01-11 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2013-01-11 20:00:00,1,11,2013,19,53,EST, 39.9,89.0,6.9,,150.0,2.0,30.3,13.0,10.0,904.0,,,9000.0, AO2  RAB11E26B51 SLP261 P0000 T00440028,KACK 120053Z 15006KT 10SM -RA OVC090 04/03 A3030,37.0,2013-01-11 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2013-01-12 06:30:00,1,12,2013,6,46,EST, 42.8,93.0,9.2,,110.0,2.0,30.16,31.0,6.0,72.0,182.0,374.0,3700.0,  AO2,KACK 121146Z 11008KT 6SM BR SCT007 SCT018 OVC037 06/05 A3016,41.0,2013-01-12 06:46:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2013-01-12 09:15:00,1,12,2013,8,53,EST, 43.0,100.0,9.2,,90.0,2.0,30.16,31.0,6.0,53.0,124.0,,500.0, AO2  SLP213 T00610061,KACK 121353Z 09008KT 6SM BR BKN005 OVC012 06/06 A3016,43.0,2013-01-12 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2013-01-12 12:00:00,1,12,2013,11,53,EST, 45.0,97.0,12.7,,90.0,2.0,30.12,31.0,3.0,44.0,,,400.0, AO2 RAE15  SLP199 P0001 T00720067,KACK 121653Z 09011KT 3SM BR OVC004 07/07 A3012,44.1,2013-01-12 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2013-01-12 14:45:00,1,12,2013,14,53,EST, 45.0,97.0,10.4,,90.0,2.0,30.14,,10.0,44.0,,,400.0, AO2 SLP207  T00720067,KACK 121953Z AUTO 09009KT 10SM OVC004 07/07 A3014,44.1,2013-01-12 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2013-01-12 17:30:00,1,12,2013,17,53,EST, 46.0,93.0,8.1,,60.0,2.0,30.14,,10.0,154.0,,,1500.0, AO2 SLP205  T00780067,KACK 122253Z 06007KT 10SM OVC015 08/07 A3014,44.1,2013-01-12 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
