date_time,MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,ALTI,WNUM,VSBY,CHC1,CHC2,CHC3,CIG,RMK,RAW,DWPF,wdate_time,eloc,end,icon,sloc,start,status,type
2011-01-04 06:30:00,1,4,2011,6,53,EST, 28.9,61.0,8.1,0.0,280.0,2.0,30.05,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP175  T10171083 11011 21022 58001,KACK 041153Z 28007KT 10SM CLR M02/M08 A3005,17.1,2011-01-04 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2011-01-04 09:15:00,1,4,2011,8,53,EST, 33.1,58.0,5.8,0.0,290.0,2.0,30.02,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP167  T00061067,KACK 041353Z 29005KT 10SM CLR 01/M07 A3002,19.9,2011-01-04 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2011-01-04 12:00:00,1,4,2011,11,53,EST, 39.9,50.0,13.8,0.0,260.0,2.0,29.93,0.0,10.0,432.0,0.0,0.0,0.0, AO2 SLP135  T00441050,KACK 041653Z 26012KT 10SM SCT043 04/M05 A2993,23.0,2011-01-04 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2011-01-04 14:45:00,1,4,2011,14,53,EST, 39.0,59.0,19.6,0.0,250.0,2.0,29.86,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP110  T00391033,KACK 041953Z AUTO 25017KT 10SM CLR 04/M03 A2986,26.1,2011-01-04 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2011-01-04 17:30:00,1,4,2011,17,53,EST, 37.9,70.0,17.3,0.0,240.0,2.0,29.8,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP092  T00331017,KACK 042253Z 24015KT 10SM CLR 03/M02 A2980,28.9,2011-01-04 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2011-01-04 20:00:00,1,4,2011,19,53,EST, 37.9,70.0,12.7,0.0,260.0,2.0,29.78,0.0,10.0,412.0,0.0,0.0,0.0, AO2 SLP083  T00331017,KACK 050053Z 26011KT 10SM SCT041 03/M02 A2978,28.9,2011-01-04 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2011-01-05 06:30:00,1,5,2011,6,53,EST, 32.0,69.0,11.5,0.0,290.0,2.0,29.74,0.0,10.0,906.0,0.0,0.0,0.0, AO2 SLP072  T00001050 10006 21006 53008,KACK 051153Z 29010KT 10SM FEW090 00/M05 A2974,23.0,2011-01-05 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2011-01-05 09:15:00,1,5,2011,8,53,EST, 35.1,64.0,13.8,0.0,290.0,2.0,29.78,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP083  T00171044,KACK 051353Z 29012KT 10SM CLR 02/M04 A2978,24.1,2011-01-05 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2011-01-05 12:00:00,1,5,2011,11,53,EST, 37.9,50.0,15.0,0.0,300.0,2.0,29.75,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP075  T00331061,KACK 051653Z 30013KT 10SM CLR 03/M06 A2975,21.0,2011-01-05 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2011-01-05 14:45:00,1,5,2011,14,53,EST, 37.0,59.0,17.3,0.0,270.0,2.0,29.73,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP067  T00281044 TSNO,KACK 051953Z AUTO 27015KT 10SM CLR 03/M04 A2973,24.1,2011-01-05 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2011-01-05 17:30:00,1,5,2011,17,53,EST, 33.1,63.0,8.1,0.0,290.0,2.0,29.75,0.0,10.0,506.0,0.0,0.0,0.0, AO2 SLP073  T00061056,KACK 052253Z 29007KT 10SM FEW050 01/M06 A2975,21.9,2011-01-05 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2011-01-05 20:00:00,1,5,2011,19,53,EST, 32.0,56.0,6.9,0.0,290.0,2.0,29.75,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP076  T00001078,KACK 060053Z 29006KT 10SM CLR 00/M08 A2975,18.0,2011-01-05 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2011-01-06 06:30:00,1,6,2011,6,53,EST, 25.0,57.0,4.6,0.0,310.0,2.0,29.73,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP069  T10391111 11017 21044 58001,KACK 061153Z 31004KT 10SM CLR M04/M11 A2973,12.0,2011-01-06 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2011-01-06 09:15:00,1,6,2011,8,53,EST, 28.9,53.0,4.6,0.0,320.0,2.0,29.73,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP068  T10171100,KACK 061353Z 32004KT 10SM CLR M02/M10 A2973,14.0,2011-01-06 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2011-01-06 12:00:00,1,6,2011,11,53,EST, 30.0,53.0,5.8,0.0,300.0,2.0,29.67,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP049  T10111094,KACK 061653Z 30005KT 10SM CLR M01/M09 A2967,15.1,2011-01-06 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2011-01-06 14:45:00,1,6,2011,14,53,EST, 30.0,51.0,4.6,0.0,350.0,2.0,29.65,0.0,10.0,706.0,854.0,0.0,8500.0, AO2  SLP040 T10111100,KACK 061953Z AUTO 35004KT 10SM FEW070 OVC085 M01/M10 A2965,14.0,2011-01-06 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2011-01-06 17:30:00,1,6,2011,17,53,EST, 25.0,60.0,3.5,0.0,30.0,2.0,29.64,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP038  T10391106,KACK 062253Z 03003KT 10SM CLR M04/M11 A2964,12.9,2011-01-06 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2011-01-06 20:00:00,1,6,2011,19,53,EST, 27.0,63.0,3.5,0.0,10.0,2.0,29.63,0.0,10.0,604.0,0.0,0.0,6000.0, AO2 SLP034  T10281089,KACK 070053Z 01003KT 10SM OVC060 M03/M09 A2963,16.0,2011-01-06 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2011-01-07 06:30:00,1,7,2011,6,53,EST, 30.0,66.0,4.6,0.0,70.0,2.0,29.53,0.0,10.0,653.0,0.0,0.0,6500.0, AO2 SLP001  T10111067 11011 21061 56006,KACK 071153Z 07004KT 10SM BKN065 M01/M07 A2953,19.9,2011-01-07 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2011-01-07 09:15:00,1,7,2011,8,53,EST, 32.0,69.0,3.5,0.0,30.0,2.0,29.52,0.0,10.0,904.0,0.0,0.0,9000.0, AO2 SLP996  T00001050,KACK 071353Z 03003KT 10SM OVC090 00/M05 A2952,23.0,2011-01-07 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2011-01-07 12:00:00,1,7,2011,11,53,EST, 37.0,64.0,11.5,0.0,70.0,2.0,29.47,0.0,10.0,256.0,392.0,804.0,8000.0,  AO2 SNB1557E07 SLP979 P0000 T00281033,KACK 071653Z 07010KT 10SM FEW025 SCT039 OVC080 03/M03 A2947,26.1,2011-01-07 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2011-01-07 14:45:00,1,7,2011,14,53,EST, 36.0,69.0,11.5,0.0,40.0,2.0,29.42,0.0,10.0,704.0,0.0,0.0,7000.0, AO2 SLP962  T00221028,KACK 071953Z 04010KT 10SM OVC070 02/M03 A2942,27.0,2011-01-07 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2011-01-07 17:30:00,1,7,2011,17,38,EST, 33.8,86.0,6.9,0.0,70.0,2.0,29.42,2500.0,5.0,106.0,173.0,334.0,1700.0, AO2 P0000,KACK 072238Z 07006KT 5SM -SN BR FEW010 BKN017 OVC033 01/M01 A2942 ,30.2,2011-01-07 17:38:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2011-01-07 20:00:00,1,7,2011,19,53,EST, 33.1,81.0,6.9,0.0,50.0,2.0,29.42,0.0,10.0,246.0,653.0,0.0,6500.0, AO2  SLP961 T00061022,KACK 080053Z 05006KT 10SM FEW024 BKN065 01/M02 A2942,28.0,2011-01-07 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2011-01-08 06:30:00,1,8,2011,6,31,EST, 30.2,93.0,3.5,0.0,140.0,2.0,29.43,0.0,10.0,203.0,424.0,0.0,2000.0, AO2,KACK 081131Z 14003KT 10SM BKN020 OVC042 M01/M02 A2943,28.4,2011-01-08 06:31:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2011-01-08 09:15:00,1,8,2011,8,53,EST, 36.0,89.0,5.8,0.0,270.0,2.0,29.44,0.0,7.0,243.0,303.0,464.0,2400.0, AO2  SLP970 T00220006,KACK 081353Z 27005KT 7SM BKN024 BKN030 OVC046 02/01 A2944,33.1,2011-01-08 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2011-01-08 12:00:00,1,8,2011,11,53,EST, 39.0,70.0,6.9,0.0,210.0,2.0,29.41,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP961  T00391011,KACK 081653Z 21006KT 10SM CLR 04/M01 A2941,30.0,2011-01-08 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2011-01-08 14:45:00,1,8,2011,14,53,EST, 36.0,75.0,9.2,0.0,360.0,2.0,29.36,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP943  T00221017,KACK 081953Z 36008KT 10SM CLR 02/M02 A2936,28.9,2011-01-08 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2011-01-08 17:30:00,1,8,2011,17,53,EST, 37.0,85.0,9.2,0.0,20.0,2.0,29.29,0.0,10.0,182.0,253.0,413.0,2500.0, AO2  SLP920 T00280006,KACK 082253Z 02008KT 10SM SCT018 BKN025 BKN041 03/01 A2929,33.1,2011-01-08 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2011-01-08 20:00:00,1,8,2011,19,53,EST, 37.9,82.0,6.9,0.0,40.0,2.0,29.27,0.0,10.0,276.0,502.0,904.0,9000.0, AO2  SLP911 T00330006,KACK 090053Z 04006KT 10SM FEW027 SCT050 OVC090 03/01 A2927,33.1,2011-01-08 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2011-01-09 06:30:00,1,9,2011,6,27,EST, 30.2,93.0,24.2,34.5,320.0,2.0,29.39,2500.0,1.75,113.0,184.0,0.0,1100.0, AO2 PK WND 32033/1116 PRESRR P0000,KACK 091127Z 32021G30KT 1 3/4SM -SN BR BKN011 OVC018 M01/M02 A2939 ,28.4,2011-01-09 06:27:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2011-01-09 09:15:00,1,9,2011,8,53,EST, 30.9,78.0,20.7,33.4,310.0,2.0,29.53,0.0,10.0,656.0,0.0,0.0,0.0, AO2 PK WND  31029/1347 SLP998 T10061039,KACK 091353Z 31018G29KT 10SM FEW065 M01/M04 A2953,25.0,2011-01-09 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2011-01-09 12:00:00,1,9,2011,11,53,EST, 32.0,66.0,21.9,28.8,300.0,2.0,29.59,0.0,10.0,1.0,0.0,0.0,0.0, AO2 PK WND  30026/1610 SLP021 T00001056,KACK 091653Z 30019G25KT 10SM CLR 00/M06 A2959,21.9,2011-01-09 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2011-01-09 14:45:00,1,9,2011,14,53,EST, 34.0,59.0,18.4,26.5,290.0,2.0,29.66,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP045  T00111061,KACK 091953Z 29016G23KT 10SM CLR 01/M06 A2966,21.0,2011-01-09 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2011-01-09 17:30:00,1,9,2011,17,53,EST, 32.0,58.0,19.6,28.8,300.0,2.0,29.77,0.0,10.0,1.0,0.0,0.0,0.0, AO2 PK WND  30027/2236 SLP080 T00001072,KACK 092253Z 30017G25KT 10SM CLR 00/M07 A2977,19.0,2011-01-09 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2011-01-09 20:00:00,1,9,2011,19,53,EST, 28.9,63.0,18.4,28.8,290.0,2.0,29.84,0.0,10.0,1.0,0.0,0.0,0.0, AO2 PK WND  28028/0001 SLP105 T10171078,KACK 100053Z 29016G25KT 10SM CLR M02/M08 A2984,18.0,2011-01-09 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2011-01-10 06:30:00,1,10,2011,6,53,EST, 27.0,58.0,17.3,27.6,300.0,2.0,29.98,0.0,10.0,352.0,0.0,0.0,0.0, AO2 SLP151  T10281100 11028 21033 53012,KACK 101153Z 30015G24KT 10SM SCT035 M03/M10 A2998,14.0,2011-01-10 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2011-01-10 09:15:00,1,10,2011,8,53,EST, 27.0,60.0,20.7,26.5,300.0,2.0,30.01,0.0,10.0,353.0,0.0,0.0,3500.0, AO2 SLP161  T10281094,KACK 101353Z 30018G23KT 10SM BKN035 M03/M09 A3001,15.1,2011-01-10 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2011-01-10 12:00:00,1,10,2011,11,53,EST, 30.0,55.0,17.3,28.8,300.0,2.0,29.97,0.0,10.0,1.0,0.0,0.0,0.0, AO2 SLP149  T10111089,KACK 101653Z 30015G25KT 10SM CLR M01/M09 A2997,16.0,2011-01-10 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
