date_time,MON,DAY,YEAR,HR,MIN,TMZN,TMPF,RELH,SKNT,GUST,DRCT,QFLG,ALTI,WNUM,VSBY,CHC1,CHC2,CHC3,CIG,RMK,RAW,DWPF,wdate_time,eloc,end,icon,sloc,start,status,type
2012-01-01 06:30:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2012-01-01 08:00:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Nantucket,9:00am,,Hyannis,8:00 am,On Time,High Speed Passenger Only
2012-01-01 09:15:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2012-01-01 09:30:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Hyannis,10:30am,,Nantucket,9:30 am,On Time,High Speed Passenger Only
2012-01-01 11:00:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Nantucket,12:00pm,,Hyannis,11:00 am,On Time,High Speed Passenger Only
2012-01-01 12:00:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2012-01-01 12:30:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Hyannis,1:30pm,,Nantucket,12:30 pm,On Time,High Speed Passenger Only
2012-01-01 13:55:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Nantucket,2:55pm,,Hyannis,1:55 pm,On Time,High Speed Passenger Only
2012-01-01 14:45:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2012-01-01 15:15:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Hyannis,4:15pm,,Nantucket,3:15 pm,On Time,High Speed Passenger Only
2012-01-01 16:30:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Nantucket,5:30pm,,Hyannis,4:30 pm,On Time,High Speed Passenger Only
2012-01-01 17:30:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2012-01-01 18:00:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Hyannis,7:00pm,,Nantucket,6:00 pm,On Time,High Speed Passenger Only
2012-01-01 20:00:00,1,2,2012,0,25,EST, 48.2,93.0,12.7,,160.0,2.0,29.68,2493.0,6.0,232.0,283.0,334.0,2800.0, AO2 P0002 TSNO,KACK 020525Z AUTO 16011KT 6SM -RA BR SCT023 BKN028 OVC033 09/08  A2968,46.4,2012-01-02 00:25:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2012-01-02 06:30:00,1,2,2012,6,53,EST, 46.9,74.0,19.6,28.8,270.0,2.0,29.61,,10.0,556.0,1004.0,,10000.0, AO2  SLP025 60000 70010 T00830039 10106 20083 53006,KACK 021153Z 27017G25KT 10SM FEW055 OVC100 08/04 A2961,39.0,2012-01-02 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2012-01-02 08:00:00,1,2,2012,7,53,EST, 45.0,65.0,21.9,27.6,270.0,2.0,29.63,,10.0,706.0,,,, AO2 PK WND  27026/1230 SLP033 T00720011,KACK 021253Z 27019G24KT 10SM FEW070 07/01 A2963,34.0,2012-01-02 07:53:00,Nantucket,9:00am,,Hyannis,8:00 am,On Time,High Speed Passenger Only
2012-01-02 09:15:00,1,2,2012,8,53,EST, 46.0,60.0,20.7,27.6,270.0,2.0,29.65,,10.0,654.0,,,6500.0, AO2 PK WND  26027/1330 SLP041 T00780006,KACK 021353Z 27018G24KT 10SM OVC065 08/01 A2965,33.1,2012-01-02 08:53:00,Nantucket,11:30am,,Hyannis,9:15 am,On Time,Vehicle and Passenger
2012-01-02 09:30:00,1,2,2012,9,53,EST, 46.9,52.0,20.7,31.1,250.0,2.0,29.66,,10.0,1.0,,,, AO2 PK WND  27028/1434 SLP042 T00831011 51017,KACK 021453Z 25018G27KT 10SM CLR 08/M01 A2966,30.0,2012-01-02 09:53:00,Hyannis,10:30am,,Nantucket,9:30 am,On Time,High Speed Passenger Only
2012-01-02 11:00:00,1,2,2012,10,53,EST, 46.0,51.0,28.8,35.7,240.0,2.0,29.65,,10.0,432.0,,,, AO2 PK WND  25032/1522 SLP039 T00781017,KACK 021553Z 24025G31KT 10SM SCT043 08/M02 A2965,28.9,2012-01-02 10:53:00,Nantucket,12:00pm,,Hyannis,11:00 am,On Time,High Speed Passenger Only
2012-01-02 12:00:00,1,2,2012,11,53,EST, 44.1,51.0,27.6,35.7,250.0,2.0,29.63,,10.0,1.0,,,, AO2 PK WND  25035/1618 SLP035 T00671028,KACK 021653Z 25024G31KT 10SM CLR 07/M03 A2963,27.0,2012-01-02 11:53:00,Hyannis,2:15pm,,Nantucket,12:00 pm,On Time,Vehicle and Passenger
2012-01-02 12:30:00,1,2,2012,12,53,EST, 44.1,51.0,25.3,34.5,250.0,2.0,29.63,,10.0,456.0,,,, AO2 PK WND  25034/1736 SLP032 T00671028 10083 20061 56010,KACK 021753Z 25022G30KT 10SM FEW045 07/M03 A2963,27.0,2012-01-02 12:53:00,Hyannis,1:30pm,,Nantucket,12:30 pm,On Time,High Speed Passenger Only
2012-01-02 13:55:00,1,2,2012,13,53,EST, 43.0,49.0,26.5,34.5,250.0,2.0,29.63,,10.0,406.0,,,, AO2 PK WND  26033/1756 SLP034 T00611039,KACK 021853Z 25023G30KT 10SM FEW040 06/M04 A2963,25.0,2012-01-02 13:53:00,Nantucket,2:55pm,,Hyannis,1:55 pm,On Time,High Speed Passenger Only
2012-01-02 14:45:00,1,2,2012,14,53,EST, 42.1,50.0,19.6,26.5,250.0,2.0,29.64,,10.0,1.0,,,, AO2 PK WND  25030/1907 SLP038 T00561039,KACK 021953Z 25017G23KT 10SM CLR 06/M04 A2964,25.0,2012-01-02 14:53:00,Nantucket,5:00pm,,Hyannis,2:45 pm,On Time,Vehicle and Passenger
2012-01-02 15:15:00,1,2,2012,14,53,EST, 42.1,50.0,19.6,26.5,250.0,2.0,29.64,,10.0,1.0,,,, AO2 PK WND  25030/1907 SLP038 T00561039,KACK 021953Z 25017G23KT 10SM CLR 06/M04 A2964,25.0,2012-01-02 14:53:00,Hyannis,4:15pm,,Nantucket,3:15 pm,On Time,High Speed Passenger Only
2012-01-02 16:30:00,1,2,2012,16,53,EST, 39.9,53.0,13.8,24.2,260.0,2.0,29.69,,10.0,1.0,,,, AO2 SLP053  T00441044,KACK 022153Z 26012G21KT 10SM CLR 04/M04 A2969,24.1,2012-01-02 16:53:00,Nantucket,5:30pm,,Hyannis,4:30 pm,On Time,High Speed Passenger Only
2012-01-02 17:30:00,1,2,2012,17,53,EST, 39.9,50.0,13.8,,270.0,2.0,29.71,,10.0,506.0,,,, AO2 SLP061  T00441050,KACK 022253Z 27012KT 10SM FEW050 04/M05 A2971,23.0,2012-01-02 17:53:00,Hyannis,7:45pm,,Nantucket,5:30 pm,On Time,Vehicle and Passenger
2012-01-02 18:00:00,1,2,2012,17,53,EST, 39.9,50.0,13.8,,270.0,2.0,29.71,,10.0,506.0,,,, AO2 SLP061  T00441050,KACK 022253Z 27012KT 10SM FEW050 04/M05 A2971,23.0,2012-01-02 17:53:00,Hyannis,7:00pm,,Nantucket,6:00 pm,On Time,High Speed Passenger Only
2012-01-02 20:00:00,1,2,2012,19,53,EST, 39.0,46.0,9.2,,290.0,2.0,29.75,,10.0,653.0,,,6500.0, AO2 SLP073  T00391067,KACK 030053Z 29008KT 10SM BKN065 04/M07 A2975,19.9,2012-01-02 19:53:00,Nantucket,10:15pm,,Hyannis,8:00 pm,On Time,Vehicle and Passenger
2012-01-03 06:30:00,1,3,2012,6,53,EST, 33.1,58.0,13.8,19.6,340.0,2.0,29.74,,10.0,806.0,,,, AO2 SLP071  T00061067 10028 20006 50003,KACK 031153Z 34012G17KT 10SM FEW080 01/M07 A2974,19.9,2012-01-03 06:53:00,Hyannis,8:45am,,Nantucket,6:30 am,On Time,Vehicle and Passenger
2012-01-03 08:00:00,1,3,2012,7,53,EST, 32.0,58.0,11.5,,330.0,2.0,29.78,,10.0,806.0,,,, AO2 SLP086  T00001072,KACK 031253Z 33010KT 10SM FEW080 00/M07 A2978,19.0,2012-01-03 07:53:00,Nantucket,9:00am,,Hyannis,8:00 am,On Time,High Speed Passenger Only
